"TEMP_chronid","ndb.chronologies.chronologyid","ndb.chronologies.collectionunitid","ndb.chronologies.agemodel","ndb.chronologies.ageboundolder","ndb.chronologies.ageboundyounger","ndb.chronologies.dateprepared","ndb.chronologies.notes","ndb.chronologies.agetypeid","ndb.chronologies.contactid","ndb.chronologies.isdefault","ndb.chronologies.chronologyname"
"TEMP2384",NA,18792,"event",5034,454,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2385",NA,18793,"bounds",6764,6294,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2386",NA,18793,"event",6624,6444,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2387",NA,18799,"bounds",1324,654,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2388",NA,18799,"event",1124,864,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2389",NA,18800,"bounds",1634,744,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2390",NA,18800,"event",1324,1054,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2391",NA,18801,"bounds",984,114,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2392",NA,18801,"event",694,314,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2393",NA,18803,"bounds",2864,354,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2394",NA,18803,"event",2234,654,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2395",NA,18812,"bounds",2134,934,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2396",NA,18812,"event",1734,1354,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2397",NA,18813,"bounds",46400,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2398",NA,18813,"event",39900,1992,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2399",NA,18854,"bounds",1044,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2400",NA,18854,"event",614,124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2401",NA,18902,"bounds",1294,64,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2402",NA,18902,"event",874,494,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2403",NA,18903,"bounds",1714,384,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2404",NA,18903,"event",1294,784,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2405",NA,18918,"bounds",2564,1354,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2406",NA,18918,"event",2144,1764,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2407",NA,18970,"bounds",4464,3864,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2408",NA,18970,"event",4244,4024,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2409",NA,19119,"bounds",13054,364,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2410",NA,19119,"event",12624,484,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2411",NA,19229,"bounds",3734,404,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2412",NA,19229,"event",2724,1184,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2413",NA,19281,"bounds",11700,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2414",NA,19281,"event",11700,0,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2415",NA,19341,"bounds",1384,544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2416",NA,19341,"event",1104,824,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2417",NA,19402,"bounds",3604,1044,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2418",NA,19402,"event",2814,1834,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2419",NA,19403,"bounds",1714,474,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2420",NA,19403,"event",1284,884,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2421",NA,19404,"bounds",784,504,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2422",NA,19404,"event",694,574,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2423",NA,19406,"bounds",874,-36,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2424",NA,19406,"event",564,284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2425",NA,19407,"bounds",804,-16,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2426",NA,19407,"event",524,284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2427",NA,19408,"bounds",7294,6454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2428",NA,19408,"event",7004,6744,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2429",NA,19415,"bounds",1054,624,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2430",NA,19415,"event",894,744,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2431",NA,19417,"bounds",2294,1114,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2432",NA,19417,"event",1894,1514,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2433",NA,19418,"bounds",764,454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2434",NA,19418,"event",664,554,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2435",NA,19438,"bounds",1664,744,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2436",NA,19438,"event",1344,1064,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2437",NA,19439,"bounds",10174,6264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2438",NA,19439,"event",8824,7614,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2439",NA,19445,"bounds",2254,984,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2440",NA,19445,"event",1834,1364,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2441",NA,19447,"bounds",13924,9324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2442",NA,19447,"event",12454,10804,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2443",NA,19448,"bounds",12834,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2444",NA,19448,"event",10204,434,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2445",NA,19456,"bounds",874,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2446",NA,19456,"event",534,164,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2447",NA,19460,"bounds",554,114,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2448",NA,19460,"event",434,264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2449",NA,19470,"bounds",1444,414,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2450",NA,19470,"event",1094,754,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2451",NA,19559,"bounds",3664,324,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2452",NA,19559,"event",3174,564,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2453",NA,20624,"bounds",4624,2944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2454",NA,20624,"event",4044,3514,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2455",NA,20626,"bounds",2724,2044,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2456",NA,20626,"event",2474,2254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2457",NA,20835,"bounds",924,674,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2458",NA,20835,"event",854,734,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2459",NA,21102,"bounds",964,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2460",NA,21102,"event",704,204,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2461",NA,21106,"bounds",6114,2764,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2462",NA,21106,"event",5154,3894,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2463",NA,21110,"bounds",19974,14104,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2464",NA,21110,"event",18014,16064,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2465",NA,21116,"bounds",1314,34,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2466",NA,21116,"event",874,484,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2467",NA,21456,"bounds",6324,2154,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2468",NA,21456,"event",4924,3554,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2469",NA,21459,"bounds",1404,744,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2470",NA,21459,"event",1184,974,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2471",NA,21805,"bounds",2744,2494,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2472",NA,21805,"event",2674,2554,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2473",NA,21824,"bounds",684,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2474",NA,21824,"event",444,174,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2475",NA,21866,"bounds",3424,614,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2476",NA,21866,"event",3344,684,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2477",NA,21872,"bounds",20314,13874,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2478",NA,21872,"event",18264,15894,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2479",NA,22324,"bounds",14944,3104,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2480",NA,22324,"event",12414,3404,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2481",NA,22336,"bounds",1734,834,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2482",NA,22336,"event",1424,1144,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2483",NA,22339,"bounds",1144,244,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2484",NA,22339,"event",924,524,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2485",NA,22340,"bounds",5764,354,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2486",NA,22340,"event",5304,654,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2487",NA,22341,"bounds",934,44,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2488",NA,22341,"event",634,344,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2489",NA,22673,"bounds",31764,29414,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2490",NA,22673,"event",30984,30194,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2491",NA,23193,"bounds",24274,21254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2492",NA,23193,"event",23244,22294,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2493",NA,23295,"bounds",43800,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2494",NA,23295,"event",35000,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2495",NA,23744,"bounds",1232,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2496",NA,23744,"event",957,650,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2497",NA,23745,"bounds",804,664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2498",NA,23745,"event",754,704,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2499",NA,23747,"bounds",3744,2984,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2500",NA,23747,"event",3484,3244,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2501",NA,23861,"bounds",10174,8914,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2502",NA,23861,"event",9784,9284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2503",NA,24121,"bounds",10004,1814,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2504",NA,24121,"event",8464,2644,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2505",NA,25507,"bounds",1994,524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2506",NA,25507,"event",1474,1024,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2507",NA,25513,"bounds",2584,2194,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2508",NA,25513,"event",2474,2304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2509",NA,25541,"bounds",894,-66,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2510",NA,25541,"event",564,264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2511",NA,25543,"bounds",1934,654,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2512",NA,25543,"event",1494,1094,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2513",NA,25550,"bounds",1534,764,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2514",NA,25550,"event",1274,1024,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2515",NA,25553,"bounds",2934,2164,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2516",NA,25553,"event",2694,2414,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2517",NA,25554,"bounds",1104,434,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2518",NA,25554,"event",874,664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2519",NA,25624,"bounds",3944,674,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2520",NA,25624,"event",2944,1674,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2521",NA,25684,"bounds",1664,864,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2522",NA,25684,"event",1384,1144,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2523",NA,25687,"bounds",804,4,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2524",NA,25687,"event",524,294,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2525",NA,25765,"bounds",3924,1064,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2526",NA,25765,"event",3544,1384,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2527",NA,25771,"bounds",3974,384,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2528",NA,25771,"event",2884,564,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2529",NA,25783,"bounds",1124,544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2530",NA,25783,"event",934,734,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2531",NA,25796,"bounds",2144,704,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2532",NA,25796,"event",1854,984,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2533",NA,25806,"bounds",1164,724,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2534",NA,25806,"event",1024,854,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2535",NA,25810,"bounds",1104,424,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2536",NA,25810,"event",874,654,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2537",NA,25819,"bounds",18814,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2538",NA,25819,"event",12834,5334,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2539",NA,25823,"bounds",1524,684,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2540",NA,25823,"event",1244,974,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2541",NA,25854,"bounds",634,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2542",NA,25854,"event",394,104,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2543",NA,25883,"bounds",824,284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2544",NA,25883,"event",654,464,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2545",NA,25884,"bounds",814,4,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2546",NA,25884,"event",534,294,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2547",NA,25885,"bounds",1874,1084,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2548",NA,25885,"event",1604,1354,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2549",NA,26125,"bounds",10484,574,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2550",NA,26125,"event",9644,1984,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2551",NA,26127,"bounds",1524,1234,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2552",NA,26127,"event",1424,1324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2553",NA,26129,"bounds",11444,10224,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2554",NA,26129,"event",11044,10624,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2555",NA,26336,"bounds",6224,4544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2556",NA,26336,"event",5654,5094,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2557",NA,26345,"bounds",1114,424,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2558",NA,26345,"event",884,664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2559",NA,26370,"bounds",3224,1884,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2560",NA,26370,"event",2764,2344,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2561",NA,26424,"bounds",3144,2074,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2562",NA,26424,"event",2784,2434,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2563",NA,26427,"bounds",7024,624,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2564",NA,26427,"event",6594,1104,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2565",NA,26428,"bounds",2724,1544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2566",NA,26428,"event",2344,1904,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2569",NA,26437,"bounds",924,314,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2570",NA,26437,"event",704,524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2571",NA,26440,"bounds",5544,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2572",NA,26440,"event",5144,454,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2573",NA,26444,"bounds",984,294,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2574",NA,26444,"event",744,534,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2575",NA,26450,"bounds",964,324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2576",NA,26450,"event",744,544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2577",NA,26453,"bounds",8294,3564,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2578",NA,26453,"event",7974,3964,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2579",NA,26454,"bounds",694,164,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2580",NA,26454,"event",514,334,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2581",NA,26456,"bounds",1134,484,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2582",NA,26456,"event",914,704,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2583",NA,26457,"bounds",3134,1144,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2584",NA,26457,"event",2694,1354,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2585",NA,26458,"bounds",2004,274,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2586",NA,26458,"event",1414,854,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2587",NA,26459,"bounds",3804,454,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2588",NA,26459,"event",3534,514,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2589",NA,26469,"bounds",14524,13424,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2590",NA,26469,"event",14144,13804,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2591",NA,26470,"bounds",4004,2184,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2592",NA,26470,"event",3454,2814,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2593",NA,26471,"bounds",1174,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2594",NA,26471,"event",724,284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2595",NA,26472,"bounds",1864,1164,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2596",NA,26472,"event",1634,1394,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2597",NA,26474,"bounds",1364,684,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2598",NA,26474,"event",1134,924,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2599",NA,26479,"bounds",39284,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2600",NA,26479,"event",37354,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2601",NA,26545,"bounds",3064,2264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2602",NA,26545,"event",2794,2524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2603",NA,26569,"bounds",2574,1304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2604",NA,26569,"event",2144,1734,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2605",NA,26620,"bounds",50644,8184,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2606",NA,26620,"event",37604,18544,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2607",NA,26770,"bounds",6500,1000,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2608",NA,26770,"event",5000,2700,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2609",NA,26773,"bounds",1534,594,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2610",NA,26773,"event",1214,904,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2611",NA,26775,"bounds",18724,16944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2612",NA,26775,"event",18144,17534,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2613",NA,26796,"bounds",854,-6,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2614",NA,26796,"event",564,304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2615",NA,26803,"bounds",934,184,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2616",NA,26803,"event",674,454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2617",NA,26805,"bounds",934,304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2618",NA,26805,"event",714,524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2619",NA,26810,"bounds",4234,2274,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2620",NA,26810,"event",3604,2904,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2621",NA,26815,"bounds",4844,3564,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2622",NA,26815,"event",4404,3994,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2623",NA,26816,"bounds",4074,2514,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2624",NA,26816,"event",3534,3054,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2625",NA,26817,"bounds",1024,94,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2626",NA,26817,"event",704,424,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2627",NA,26818,"bounds",1084,324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2628",NA,26818,"event",824,584,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2629",NA,26829,"bounds",13734,12944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2630",NA,26829,"event",13464,13214,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2631",NA,26834,"bounds",804,394,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2632",NA,26834,"event",664,534,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2633",NA,26840,"bounds",7144,2454,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2634",NA,26840,"event",6684,2864,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2635",NA,26842,"bounds",2804,2394,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2636",NA,26842,"event",2704,2524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2637",NA,26843,"bounds",19014,9594,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2638",NA,26843,"event",15794,10274,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2639",NA,26848,"bounds",1404,524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2640",NA,26848,"event",1104,794,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2641",NA,26853,"bounds",5854,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2642",NA,26853,"event",3844,1544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2643",NA,26858,"bounds",1894,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2644",NA,26858,"event",1754,284,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2645",NA,26864,"bounds",3004,2284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2646",NA,26864,"event",2754,2524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2647",NA,26865,"bounds",2064,264,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2648",NA,26865,"event",1604,584,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2649",NA,26870,"bounds",1004,-36,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2650",NA,26870,"event",644,334,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2651",NA,26871,"bounds",964,74,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2652",NA,26871,"event",654,384,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2653",NA,26873,"bounds",814,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2654",NA,26873,"event",524,154,45683,NA,3,6539,FALSE,"Syverson-Blois"
