"index","op","name","z","type","value","probability"
4,"Boundary","beginAnalysisUnit",,"posterior",-379290,4.115e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-379190,4.115e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-379090,4.74e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-378990,3.49e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-378890,4.453e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-378790,4.609e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-378690,5.026e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-378590,3.984e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-378490,4.87e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-378390,4.219e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-378290,4.375e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-378190,4.063e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-378090,4.609e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-377990,4.297e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-377890,4.219e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-377790,4.063e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-377690,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-377590,5.391e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-377490,4.844e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-377390,5.104e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-377290,5.026e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-377190,4.453e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-377090,4.662e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-376990,4.688e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-376890,3.698e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-376790,4.427e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-376690,4.193e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-376590,4.349e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-376490,4.088e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-376390,5.208e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-376290,4.453e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-376190,4.818e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-376090,3.828e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-375990,3.906e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-375890,3.906e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-375790,4.193e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-375690,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-375590,3.906e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-375490,4.505e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-375390,3.984e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-375290,4.688e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-375190,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-375090,4.662e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-374990,4.505e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-374890,3.932e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-374790,3.932e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-374690,3.984e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-374590,3.828e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-374490,4.349e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-374390,4.948e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-374290,4.557e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-374190,4.323e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-374090,4.349e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-373990,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-373890,4.609e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-373790,4.323e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-373690,4.922e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-373590,4.375e-7
